borough,bin_no,house_no,street_name,job_no,zip_code,job_start_date,owners_business_type,non-profit,latitude,longitude,point,in_nyc,in_borough,bct2020,total_complaints,closest_subway,closest_subway_line,subway_count_tenth_mi,subway_count_half_mi,subway_count_one_mi,subway_count_two_five_mi,hist_dist_name,in_hist_dist,closest_park,name_closest_park,park_count_tenth_mi,park_count_half_mi,park_count_one_mi,park_count_two_five_mi,pop_20,hhpop_20p,gq_20p,instgq_20p,avhhsz_20,popu18_20p,hsp_20p,wnh_20p,bnh_20p,anh_20p,onh_20p,nh2pl_20p,hunits_20,ochu_20p,vachu_20p
STATEN ISLAND,5169838,64,PURDY PLACE,520315276,10309,2018-08-15,PARTNERSHIP,N,40.512848,-74.194516,POINT (-74.194516 40.512848),1.0,STATEN ISLAND,5019800,20,0.9575210546128208,SIR,0,0,2,14,none,0,0.05039896417004285,Wolfe's Pond Park,1,2,8,41,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5169839,68,PURDY PLACE,520315285,10309,2018-08-15,PARTNERSHIP,N,40.512837,-74.194441,POINT (-74.194441 40.512837),1.0,STATEN ISLAND,5019800,20,0.9597613538480961,SIR,0,0,2,14,none,0,0.04638463961835704,Wolfe's Pond Park,1,2,8,41,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5169837,60,PURDY PLACE,520315267,10309,2018-08-15,PARTNERSHIP,N,40.512859,-74.194592,POINT (-74.194592 40.512859),1.0,STATEN ISLAND,5019800,19,0.9552747236460032,SIR,0,0,2,14,none,0,0.05446755404288469,Wolfe's Pond Park,1,2,8,41,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5169835,46,PURDY PLACE,520315249,10309,2018-08-15,PARTNERSHIP,N,40.51294,-74.195171,POINT (-74.195171 40.51294),1.0,STATEN ISLAND,5019800,28,0.9388228495073917,SIR,0,0,2,14,none,0,0.08547794431030054,Wolfe's Pond Park,2,2,8,41,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5169836,50,PURDY PLACE,520315258,10309,2018-08-15,PARTNERSHIP,N,40.512927,-74.19507,POINT (-74.19507 40.512927),1.0,STATEN ISLAND,5019800,19,0.9415539626216725,SIR,0,0,2,14,none,0,0.08006282587698114,Wolfe's Pond Park,2,2,8,41,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5169829,18,PURDY PLACE,520315178,10309,2018-08-15,PARTNERSHIP,N,40.513084,-74.196161,POINT (-74.196161 40.513084),1.0,STATEN ISLAND,5019800,42,0.9123301961333832,SIR,0,0,2,14,none,0,0.04037931481663307,Lemon Creek Park,1,2,8,41,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5169833,38,PURDY PLACE,520315221,10309,2018-08-15,PARTNERSHIP,N,40.512968,-74.195365,POINT (-74.195365 40.512968),1.0,STATEN ISLAND,5019800,42,0.9334417360620108,SIR,0,0,2,14,none,0,0.08308122182380707,Lemon Creek Park,2,2,8,41,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5169834,42,PURDY PLACE,520315230,10309,2018-08-15,PARTNERSHIP,N,40.512954,-74.195268,POINT (-74.195268 40.512954),1.0,STATEN ISLAND,5019800,35,0.9361201292257068,SIR,0,0,2,14,none,0,0.08829004027873981,Lemon Creek Park,2,2,8,41,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5169814,34,PURDY PLACE,520315212,10309,2018-08-15,PARTNERSHIP,N,40.512981,-74.195466,POINT (-74.195466 40.512981),1.0,STATEN ISLAND,5019800,42,0.9307884268915475,SIR,0,0,2,14,none,0,0.0776971546708509,Lemon Creek Park,1,2,8,41,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5169832,30,PURDY PLACE,520315203,10309,2018-08-15,PARTNERSHIP,N,40.512995,-74.195563,POINT (-74.195563 40.512995),1.0,STATEN ISLAND,5019800,42,0.9281605265699976,SIR,0,0,2,14,none,0,0.07249622555892425,Lemon Creek Park,1,2,8,41,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5169830,22,PURDY PLACE,520315187,10309,2018-08-15,PARTNERSHIP,N,40.513062,-74.196024,POINT (-74.196024 40.513062),1.0,STATEN ISLAND,5019800,42,0.9159836164897927,SIR,0,0,2,14,none,0,0.0477691921580387,Lemon Creek Park,1,2,8,41,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5169831,26,PURDY PLACE,520315196,10309,2018-08-15,PARTNERSHIP,N,40.513008,-74.19566,POINT (-74.19566 40.513008),1.0,STATEN ISLAND,5019800,42,0.9256272157752476,SIR,0,0,2,14,none,0,0.0673151613261878,Lemon Creek Park,1,2,8,41,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5169828,14,PURDY PLACE,520315169,10309,2018-08-15,PARTNERSHIP,N,40.513106,-74.196294,POINT (-74.196294 40.513106),1.0,STATEN ISLAND,5019800,43,0.9087877532987224,SIR,0,0,2,14,none,0,0.03319539358810578,Lemon Creek Park,1,2,7,41,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171284,101,MANEE AVENUE,520379224,10309,2019-07-16,CORPORATION,N,40.522739,-74.206483,POINT (-74.206483 40.522739),1.0,STATEN ISLAND,5019800,7,0.36596423083636026,SIR,0,2,4,16,none,0,0.39614678501777256,Wolfe's Pond Park,0,4,10,40,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5082867,332,SEGUINE AVENUE,520383059,10309,2019-08-12,CORPORATION,N,40.518152,-74.197039,POINT (-74.197039 40.518152),1.0,STATEN ISLAND,5019800,47,0.5459579023827106,SIR,0,0,2,14,none,0,0.1079644618015168,Lemon Creek Park,0,2,12,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171762,336,SEGUINE AVENUE,520383068,10309,2019-08-12,CORPORATION,N,40.518054,-74.197028,POINT (-74.197028 40.518054),1.0,STATEN ISLAND,5019800,47,0.5528358171851127,SIR,0,0,2,14,none,0,0.10724964076159932,Lemon Creek Park,0,2,12,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5164140,11,HERBERT STREET,520231197,10309,2019-09-09,INDIVIDUAL,N,40.524765,-74.200152,POINT (-74.200152 40.524765),1.0,STATEN ISLAND,5019800,94,0.037853661760250755,SIR,2,2,5,16,none,0,0.03396458146911013,Wolfe's Pond Park,1,5,16,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5164139,5,HERBERT STREET,520231188,10309,2019-09-23,INDIVIDUAL,N,40.524743,-74.200213,POINT (-74.200213 40.524743),1.0,STATEN ISLAND,5019800,94,0.036510956791022176,SIR,2,2,5,16,none,0,0.037477788471709635,Wolfe's Pond Park,1,5,16,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5164141,17,HERBERT STREET,520231204,10309,2019-09-23,INDIVIDUAL,N,40.524787,-74.20009,POINT (-74.20009 40.524787),1.0,STATEN ISLAND,5019800,82,0.03955206004457522,SIR,2,2,5,16,none,0,0.030403009678197764,Wolfe's Pond Park,1,5,16,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5164142,23,HERBERT STREET,520231213,10309,2019-09-23,INDIVIDUAL,N,40.524812,-74.200029,POINT (-74.200029 40.524812),1.0,STATEN ISLAND,5019800,82,0.04136799635211305,SIR,2,2,5,16,none,0,0.02686879816834929,Wolfe's Pond Park,1,5,16,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5174404,143,WATERBURY AVENUE,520389071,10309,2019-09-25,INDIVIDUAL,N,40.524643,-74.203932,POINT (-74.203932 40.524643),1.0,STATEN ISLAND,5019800,69,0.1805339445602015,SIR,0,2,5,16,none,0,0.2395024658688826,Wolfe's Pond Park,0,5,14,42,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171281,17,VAIL AVENUE,520357122,10309,2019-09-26,CORPORATION,N,40.516565,-74.211503,POINT (-74.211503 40.516565),1.0,STATEN ISLAND,5019800,23,0.5232133194105767,SIR,0,0,6,16,none,0,0.28095349985524354,Lemon Creek Park,0,2,9,36,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171280,21,VAIL AVENUE,520357131,10309,2019-09-26,CORPORATION,N,40.516579,-74.21142,POINT (-74.21142 40.516579),1.0,STATEN ISLAND,5019800,23,0.5249800234312165,SIR,0,0,6,16,none,0,0.28061443880372805,Lemon Creek Park,0,2,9,36,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171278,67,FINLAY AVENUE,520366069,10309,2019-10-01,CORPORATION,N,40.51971,-74.207053,POINT (-74.207053 40.51971),1.0,STATEN ISLAND,5019800,31,0.5296958793586577,SIR,0,0,4,18,none,0,0.2967679528570634,Lemon Creek Park,0,2,8,40,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171273,71,FINLAY AVENUE,520366078,10309,2019-10-01,CORPORATION,N,40.519699,-74.2071,POINT (-74.2071 40.519699),1.0,STATEN ISLAND,5019800,32,0.5320388040368819,SIR,0,0,4,18,none,0,0.2985116086422876,Lemon Creek Park,0,2,8,40,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171274,75,FINLAY AVENUE,520369921,10309,2019-10-01,CORPORATION,N,40.519691,-74.207146,POINT (-74.207146 40.519691),1.0,STATEN ISLAND,5019800,32,0.5341860595184794,SIR,0,0,4,18,none,0,0.30031664540035163,Lemon Creek Park,0,2,8,40,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5083171,116,BAYVIEW AVENUE,520387867,10309,2019-10-09,CORPORATION,N,40.522508,-74.204975,POINT (-74.204975 40.522508),1.0,STATEN ISLAND,5019800,13,0.30503322489210644,SIR,0,2,4,16,none,0,0.31805802249605675,Wolfe's Pond Park,0,3,9,41,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5164143,14,HOLTEN AVE,520373523,10309,2019-11-21,CORPORATION,N,40.525414,-74.199182,POINT (-74.199182 40.525414),1.0,STATEN ISLAND,5019800,61,0.08544389675402154,SIR,2,2,4,16,none,0,0.0077103181516126424,Wolfe's Pond Park,1,5,17,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171285,107,MANEE AVENUE,520362134,10309,2019-12-12,INDIVIDUAL,N,40.522662,-74.206476,POINT (-74.206476 40.522662),1.0,STATEN ISLAND,5019800,6,0.36830973905752773,SIR,0,2,4,16,none,0,0.3939478745612639,Lemon Creek Park,0,4,10,40,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5174386,64,OSWALD PLACE,520387661,10309,2020-01-06,INDIVIDUAL,N,40.523402,-74.202349,POINT (-74.202349 40.523402),1.0,STATEN ISLAND,5019800,18,0.15541126130834193,SIR,0,2,5,16,none,0,0.17344684263680799,Wolfe's Pond Park,0,3,14,42,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5082914,66,OSWALD PLACE,520387670,10309,2020-01-06,INDIVIDUAL,N,40.523388,-74.202421,POINT (-74.202421 40.523388),1.0,STATEN ISLAND,5019800,18,0.15864764783590674,SIR,0,2,5,16,none,0,0.17726863060640582,Wolfe's Pond Park,0,3,14,42,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171079,91,FINLAY AVE,520309693,10309,2020-08-04,CORPORATION,N,40.519649,-74.20733,POINT (-74.20733 40.519649),1.0,STATEN ISLAND,5019800,41,0.5433511595795574,SIR,0,0,4,18,none,0,0.3073413195844157,Lemon Creek Park,0,2,8,40,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5170921,103,FINLAY AVE,520309675,10309,2020-08-04,CORPORATION,N,40.519619,-74.207466,POINT (-74.207466 40.519619),1.0,STATEN ISLAND,5019800,41,0.5501045327513896,SIR,0,0,4,18,none,0,0.31267998657607954,Lemon Creek Park,0,2,8,40,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5170922,95,FINLAY AVE,520309684,10309,2020-08-04,CORPORATION,N,40.519638,-74.207376,POINT (-74.207376 40.519638),1.0,STATEN ISLAND,5019800,41,0.5456776050110386,SIR,0,0,4,18,none,0,0.30911117630919915,Lemon Creek Park,0,2,8,40,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5170295,31,HERBERT STREET,520279626,10309,2020-08-06,CORPORATION,N,40.524842,-74.199947,POINT (-74.199947 40.524842),1.0,STATEN ISLAND,5019800,82,0.044333540793767875,SIR,2,2,5,16,none,0,0.022178769040439104,Wolfe's Pond Park,1,5,16,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5170296,29,HERBERT STREET,520279635,10309,2020-08-06,CORPORATION,N,40.524834,-74.199968,POINT (-74.199968 40.524834),1.0,STATEN ISLAND,5019800,82,0.043548055607929646,SIR,2,2,5,16,none,0,0.023380212395469585,Wolfe's Pond Park,1,5,16,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5165068,418,BILLIOU STREET,520392968,10312,2020-09-29,INDIVIDUAL,N,40.529989,-74.191879,POINT (-74.191879 40.529989),1.0,STATEN ISLAND,5019800,34,0.23584157363743122,SIR,0,1,3,14,none,0,0.09456542490578566,Huguenot Ponds Park,1,13,20,45,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5814691,40,PRALL AVENUE,520379493,10312,2020-11-02,INDIVIDUAL,N,40.530573,-74.191859,POINT (-74.191859 40.530573),1.0,STATEN ISLAND,5019800,55,0.19362838313234684,SIR,0,1,3,14,none,0,0.08746590688466126,Huguenot Ponds Park,1,12,21,45,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5175013,317,WOODVALE AVENUE,540184897,10309,2020-11-05,INDIVIDUAL,N,40.51657,-74.207392,POINT (-74.207392 40.51657),1.0,STATEN ISLAND,5019800,8,0.6781281982064981,SIR,0,0,4,18,none,0,0.2394435160839482,Lemon Creek Park,0,1,9,39,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5174803,15,STEVENSON PLACE,540188688,10309,2020-12-09,INDIVIDUAL,N,40.517638,-74.211776,POINT (-74.211776 40.517638),1.0,STATEN ISLAND,5019800,23,0.4510653346858687,SIR,0,2,8,18,none,0,0.3412950668160599,Lemon Creek Park,0,2,9,36,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171837,114,WOODVALE AVENUE,520370973,10309,2020-12-15,CORPORATION,N,40.521775,-74.209735,POINT (-74.209735 40.521775),1.0,STATEN ISLAND,5019800,25,0.3890239559719291,SIR,0,2,4,19,none,0,0.35050764268644385,Pleasant Plains Plaza,0,4,10,39,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5175054,112,WOODVALE AVENUE,520370964,10309,2020-12-15,CORPORATION,N,40.521822,-74.209739,POINT (-74.209739 40.521822),1.0,STATEN ISLAND,5019800,25,0.3881635770548583,SIR,0,2,4,19,none,0,0.3494445329484652,Pleasant Plains Plaza,0,4,10,39,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171838,110,WOODVALE AVENUE,520370955,10309,2020-12-15,CORPORATION,N,40.521866,-74.209743,POINT (-74.209743 40.521866),1.0,STATEN ISLAND,5019800,25,0.3873700858163086,SIR,0,2,4,19,none,0,0.3484503745067271,Pleasant Plains Plaza,0,4,10,39,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171123,183,MACGREGOR STREET,520337387,10309,2020-12-17,CORPORATION,N,40.523624,-74.199547,POINT (-74.199547 40.523624),1.0,STATEN ISLAND,5019800,38,0.12468579807696957,SIR,0,2,5,16,none,0,0.04197868787037581,Wolfe's Pond Park,1,3,16,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5175557,78,HOLTEN AVENUE,520357863,10309,2021-05-25,CORPORATION,N,40.52392,-74.198203,POINT (-74.198203 40.52392),1.0,STATEN ISLAND,5019800,13,0.1617820554872015,SIR,0,2,3,16,none,0,0.010326689511609236,Wolfe's Pond Park,1,3,17,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171799,82,HOLTEN AVENUE,520357872,10309,2021-05-25,CORPORATION,N,40.523901,-74.198163,POINT (-74.198163 40.523901),1.0,STATEN ISLAND,5019800,13,0.164398966854922,SIR,0,2,3,16,none,0,0.009268332196308494,Wolfe's Pond Park,1,3,17,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171800,86,HOLTEN AVENUE,520357881,10309,2021-05-25,CORPORATION,N,40.523882,-74.198127,POINT (-74.198127 40.523882),1.0,STATEN ISLAND,5019800,10,0.1668283444227508,SIR,0,2,3,16,none,0,0.008380388346182542,Wolfe's Pond Park,1,3,17,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171801,90,HOLTEN AVENUE,520357890,10309,2021-05-25,CORPORATION,N,40.523857,-74.198095,POINT (-74.198095 40.523857),1.0,STATEN ISLAND,5019800,10,0.1693056019586965,SIR,0,2,3,16,none,0,0.00786678764194137,Wolfe's Pond Park,1,3,17,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171797,172,MACGREGOR STREET,520357845,10309,2021-05-25,CORPORATION,N,40.523627,-74.199497,POINT (-74.199497 40.523627),1.0,STATEN ISLAND,5019800,38,0.1259040657409201,SIR,0,2,5,16,none,0,0.039863378107158065,Wolfe's Pond Park,1,3,16,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171802,94,HOLTEN AVENUE,520357907,10309,2021-05-25,CORPORATION,N,40.523832,-74.198062,POINT (-74.198062 40.523832),1.0,STATEN ISLAND,5019800,10,0.17183153901888154,SIR,0,2,3,16,none,0,0.0073105835717695924,Wolfe's Pond Park,1,3,17,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171798,168,MACGREGOR STREET,520357854,10309,2021-05-25,CORPORATION,N,40.523635,-74.199475,POINT (-74.199475 40.523635),1.0,STATEN ISLAND,5019800,38,0.1260405138608513,SIR,0,2,5,16,none,0,0.03862216989393719,Wolfe's Pond Park,1,3,16,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5174914,35,ANDROVETTE AVENUE,540192370,10312,2021-05-26,CORPORATION,N,40.530328,-74.192542,POINT (-74.192542 40.530328),1.0,STATEN ISLAND,5019800,43,0.21025030277973947,SIR,0,1,3,14,none,0,0.12554533228835263,Huguenot Ponds Park,0,10,20,45,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5175053,36,PRALL AVENUE,540192389,10312,2021-05-26,CORPORATION,N,40.530647,-74.191913,POINT (-74.191913 40.530647),1.0,STATEN ISLAND,5019800,61,0.18789707921888005,SIR,0,1,3,14,none,0,0.09043720528243436,Huguenot Ponds Park,1,12,21,45,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5174837,201,TRENTON COURT,540196580,10309,2021-06-01,CORPORATION,N,40.515562,-74.19797,POINT (-74.19797 40.515562),1.0,STATEN ISLAND,5019800,126,0.7124266536111636,SIR,0,0,2,14,none,0,0.010924518469333382,Lemon Creek Park,1,2,11,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5175256,661,JOHNSTON TERRACE,540194305,10309,2021-07-01,INDIVIDUAL,N,40.512928,-74.203892,POINT (-74.203892 40.512928),1.0,STATEN ISLAND,5019800,12,0.9066140865250286,SIR,0,0,2,16,none,0,0.009264536391934298,Lemon Creek Park,1,1,4,37,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5174485,38,WOODVALE AVENUE,520395572,10309,2022-02-25,CORPORATION,N,40.523754,-74.209796,POINT (-74.209796 40.523754),1.0,STATEN ISLAND,5019800,23,0.38485649659842536,SIR,0,2,4,18,none,0,0.3198572088452455,Richmond Parkway,0,3,10,39,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5082688,12,WILBUR STREET,520301441,10309,2022-04-21,INDIVIDUAL,N,40.515033,-74.196249,POINT (-74.196249 40.515033),1.0,STATEN ISLAND,5019800,38,0.7749401005830387,SIR,0,0,2,14,none,0,0.03134862974345532,Lemon Creek Park,1,2,8,43,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
STATEN ISLAND,5171036,453,DEISIUS STREET,520353420,10312,2019-01-09,CORPORATION,N,40.52901834693878,-74.19023587755102,POINT (-74.19023587755102 40.52901834693878),1.0,STATEN ISLAND,5019800,39,0.3264687328837039,SIR,0,1,3,14,none,0,0.058151943525889004,Huguenot Ponds Park,1,11,20,45,6627,0.988,0.012,0.003,2.84,0.206,0.088,0.828,0.01,0.053,0.003,0.019,2468,0.934,0.066
BROOKLYN,3136090,1140,43 STREET,321847141,11219,2019-05-24,INDIVIDUAL,N,40.640575,-73.992264,POINT (-73.992264 40.640575),1.0,BROOKLYN,3022400,207,0.11210475305962518,D,0,9,25,146,none,0,0.11798369296451097,Park,0,5,13,136,6117,0.993,0.0069999999999999,0.0,4.25,0.442,0.15,0.7,0.006,0.0969999999999999,0.032,0.015,1564,0.914,0.086
BROOKLYN,3135707,1225,42ND STREET,321276542,11219,2019-01-04,INDIVIDUAL,N,40.639855,-73.989529,POINT (-73.989529 40.639855),1.0,BROOKLYN,3022400,147,0.2608953604066064,D,0,8,26,157,none,0,0.2669775744813352,Park,0,5,17,133,6117,0.993,0.0069999999999999,0.0,4.25,0.442,0.15,0.7,0.006,0.0969999999999999,0.032,0.015,1564,0.914,0.086
BROOKLYN,3344127,1241,43 STREET,321501745,11219,2018-09-05,INDIVIDUAL,N,40.639145,-73.989857,POINT (-73.989857 40.639145),1.0,BROOKLYN,3022400,178,0.25318254760364894,D,0,8,27,156,none,0,0.2546167402212697,Park,0,5,15,131,6117,0.993,0.0069999999999999,0.0,4.25,0.442,0.15,0.7,0.006,0.0969999999999999,0.032,0.015,1564,0.914,0.086
BROOKLYN,3135698,1259,42 STREET,321512421,11219,2019-06-17,INDIVIDUAL,N,40.639531,-73.988992,POINT (-73.988992 40.639531),1.0,BROOKLYN,3022400,146,0.2934067546620266,D,0,8,26,155,none,0,0.29769333283905625,Park,0,5,18,134,6117,0.993,0.0069999999999999,0.0,4.25,0.442,0.15,0.7,0.006,0.0969999999999999,0.032,0.015,1564,0.914,0.086
BROOKLYN,3425995,1251,43 STREET,321733335,11219,2022-02-17,PARTNERSHIP,N,40.639048,-73.989699,POINT (-73.989699 40.639048),1.0,BROOKLYN,3022400,190,0.263680214812832,D,0,8,27,156,none,0,0.26418681905966857,Park,0,5,15,131,6117,0.993,0.0069999999999999,0.0,4.25,0.442,0.15,0.7,0.006,0.0969999999999999,0.032,0.015,1564,0.914,0.086
BROOKLYN,3425994,1249,43 STREET,321718343,11219,2022-03-02,CORPORATION,N,40.639068,-73.989731,POINT (-73.989731 40.639068),1.0,BROOKLYN,3022400,190,0.26154097687499855,D,0,8,27,156,none,0,0.2622409788897985,Park,0,5,15,131,6117,0.993,0.0069999999999999,0.0,4.25,0.442,0.15,0.7,0.006,0.0969999999999999,0.032,0.015,1564,0.914,0.086
QUEENS,4623257,115-65,NEWBURG ST,421726181,11412,2019-05-31,INDIVIDUAL,N,40.694618,-73.764745,POINT (-73.764745 40.694618),1.0,QUEENS,4039800,180,1.651192666687908,F,0,0,0,44,none,0,0.22123656758138033,Garden,0,3,13,81,1688,1.0,0.0,0.0,3.35,0.1989999999999999,0.107,0.013,0.7959999999999999,0.017,0.015,0.053,527,0.956,0.044
BROOKLYN,3029000,552,PROSPECT PLACE,321383882,11238,2019-05-22,INDIVIDUAL,N,40.675462,-73.958393,POINT (-73.958393 40.675462),1.0,BROOKLYN,3030500,481,0.048111347408214676,FS,2,11,41,245,none,0,0.15943992404493224,Stroud Playground,0,17,53,342,7249,0.961,0.039,0.039,2.18,0.136,0.152,0.402,0.298,0.08,0.013,0.055,3299,0.967,0.033
