,longitude,latitude,point
1464,-73.88205365438257,40.672484308608745,POINT (-73.88205365438257 40.672484308608745)
1465,-73.9292519239825,40.71180401832336,POINT (-73.9292519239825 40.71180401832336)
1466,-73.95023865747156,40.71559336520072,POINT (-73.95023865747156 40.71559336520072)
1467,-73.95536796957293,40.57829393367677,POINT (-73.95536796957293 40.57829393367677)
1468,-73.96263492437181,40.57936304572638,POINT (-73.96263492437181 40.57936304572638)
1469,-73.96066324003262,40.68096212948148,POINT (-73.96066324003262 40.68096212948148)
1470,-73.9328896944876,40.593336924300544,POINT (-73.9328896944876 40.593336924300544)
1471,-73.88904456912154,40.58350650906461,POINT (-73.88904456912154 40.58350650906461)
1472,-73.99514974648766,40.68029005828566,POINT (-73.99514974648766 40.68029005828566)
1473,-73.89237247709663,40.597043613731465,POINT (-73.89237247709663 40.597043613731465)
1474,-73.96899060412458,40.61128001502981,POINT (-73.96899060412458 40.61128001502981)
1475,-73.9703868519634,40.704177309850586,POINT (-73.9703868519634 40.704177309850586)
1476,-73.95650854006693,40.68350044859404,POINT (-73.95650854006693 40.68350044859404)
1477,-73.92899773922726,40.65673042208162,POINT (-73.92899773922726 40.65673042208162)
1478,-73.94864936293929,40.61750472055056,POINT (-73.94864936293929 40.61750472055056)
1479,-73.9368454960008,40.684847351064064,POINT (-73.9368454960008 40.684847351064064)
1480,-73.94084340127549,40.64497402878472,POINT (-73.94084340127549 40.64497402878472)
1481,-73.92139437496239,40.69514491686764,POINT (-73.92139437496239 40.69514491686764)
1482,-73.89039359999505,40.587473555414505,POINT (-73.89039359999505 40.587473555414505)
1483,-73.95222130737957,40.673543836454165,POINT (-73.95222130737957 40.673543836454165)
1484,-73.93774501718953,40.66118407026895,POINT (-73.93774501718953 40.66118407026895)
1485,-73.90215186386301,40.67468932423636,POINT (-73.90215186386301 40.67468932423636)
1486,-73.9904600548157,40.60853368382135,POINT (-73.9904600548157 40.60853368382135)
1487,-73.88259485851724,40.66305109265723,POINT (-73.88259485851724 40.66305109265723)
1488,-73.93449634850354,40.62459398994501,POINT (-73.93449634850354 40.62459398994501)
1489,-73.96409488812745,40.59208829849015,POINT (-73.96409488812745 40.59208829849015)
1490,-73.91897445803,40.628848669400206,POINT (-73.91897445803 40.628848669400206)
1491,-73.93837523413274,40.71281047284084,POINT (-73.93837523413274 40.71281047284084)
1493,-73.97480689335985,40.64276799187178,POINT (-73.97480689335985 40.64276799187178)
1494,-73.92797430191463,40.69115434463427,POINT (-73.92797430191463 40.69115434463427)
1495,-73.91217069356617,40.68820209157314,POINT (-73.91217069356617 40.68820209157314)
1496,-73.85834572237879,40.60009166092314,POINT (-73.85834572237879 40.60009166092314)
1497,-74.01574662013388,40.65450787958465,POINT (-74.01574662013388 40.65450787958465)
1498,-73.9427376815967,40.62584517004584,POINT (-73.9427376815967 40.62584517004584)
1499,-74.01403184226088,40.62748670024435,POINT (-74.01403184226088 40.62748670024435)
1500,-73.9329095149547,40.65476781605254,POINT (-73.9329095149547 40.65476781605254)
1501,-73.9575646158372,40.6497502185372,POINT (-73.9575646158372 40.6497502185372)
1502,-74.02518885622342,40.64320789780636,POINT (-74.02518885622342 40.64320789780636)
1503,-73.91641169105019,40.67923635881972,POINT (-73.91641169105019 40.67923635881972)
1504,-74.00713216554522,40.65873974839215,POINT (-74.00713216554522 40.65873974839215)
1505,-73.90312596842321,40.64645030811978,POINT (-73.90312596842321 40.64645030811978)
1506,-73.981214537734,40.58040791620232,POINT (-73.981214537734 40.58040791620232)
1507,-73.95337053680318,40.64115677097739,POINT (-73.95337053680318 40.64115677097739)
1508,-73.87263156855005,40.69148186736086,POINT (-73.87263156855005 40.69148186736086)
1510,-73.93278045527667,40.65967896845864,POINT (-73.93278045527667 40.65967896845864)
1511,-73.92888875028383,40.701202072882325,POINT (-73.92888875028383 40.701202072882325)
1512,-73.95471820095183,40.61945191582706,POINT (-73.95471820095183 40.61945191582706)
1513,-73.95877031076866,40.61148062846359,POINT (-73.95877031076866 40.61148062846359)
1514,-73.94272327807268,40.6092442118014,POINT (-73.94272327807268 40.6092442118014)
1515,-73.9437007684226,40.59305312420186,POINT (-73.9437007684226 40.59305312420186)
1516,-73.96614857867884,40.68998668234057,POINT (-73.96614857867884 40.68998668234057)
1517,-73.95867370570895,40.62646236172622,POINT (-73.95867370570895 40.62646236172622)
1518,-74.02202602922371,40.62691414982442,POINT (-74.02202602922371 40.62691414982442)
1519,-73.91860844035014,40.656765882615424,POINT (-73.91860844035014 40.656765882615424)
1520,-73.92424118749346,40.66656002111434,POINT (-73.92424118749346 40.66656002111434)
1521,-73.92767198232565,40.69203054354132,POINT (-73.92767198232565 40.69203054354132)
1522,-73.98926060573773,40.60749698393386,POINT (-73.98926060573773 40.60749698393386)
1524,-73.9715906497307,40.61523336273365,POINT (-73.9715906497307 40.61523336273365)
1525,-73.97785152958134,40.67049779994576,POINT (-73.97785152958134 40.67049779994576)
1526,-74.00893821694049,40.5786387621427,POINT (-74.00893821694049 40.5786387621427)
1527,-73.98925269072917,40.60928786191983,POINT (-73.98925269072917 40.60928786191983)
1528,-73.93886013575464,40.710237167564486,POINT (-73.93886013575464 40.710237167564486)
1529,-74.00226562179215,40.64444952956794,POINT (-74.00226562179215 40.64444952956794)
1530,-73.89984557558198,40.65327113154285,POINT (-73.89984557558198 40.65327113154285)
1531,-73.95247935205785,40.5881637500635,POINT (-73.95247935205785 40.5881637500635)
1532,-73.91145227803973,40.62239658680157,POINT (-73.91145227803973 40.62239658680157)
1533,-73.95542850197629,40.64855720263621,POINT (-73.95542850197629 40.64855720263621)
1534,-73.93600190150887,40.61855506549911,POINT (-73.93600190150887 40.61855506549911)
1535,-74.03270912660395,40.61969248234972,POINT (-74.03270912660395 40.61969248234972)
1536,-73.9845883820792,40.58541710535325,POINT (-73.9845883820792 40.58541710535325)
1537,-73.90233826354499,40.62887915226526,POINT (-73.90233826354499 40.62887915226526)
1538,-74.00193292646763,40.67284274162907,POINT (-74.00193292646763 40.67284274162907)
1539,-73.91068365467517,40.601780516950704,POINT (-73.91068365467517 40.601780516950704)
1540,-73.9553745843135,40.63445400795023,POINT (-73.9553745843135 40.63445400795023)
1541,-73.99703694309459,40.59597905497818,POINT (-73.99703694309459 40.59597905497818)
1542,-73.99917709320455,40.66439891620447,POINT (-73.99917709320455 40.66439891620447)
1543,-73.92518670593402,40.60716018409616,POINT (-73.92518670593402 40.60716018409616)
1544,-74.0218623652672,40.6427728500292,POINT (-74.0218623652672 40.6427728500292)
1545,-73.93208145859818,40.688622720473816,POINT (-73.93208145859818 40.688622720473816)
1547,-73.94994065106954,40.71788868817502,POINT (-73.94994065106954 40.71788868817502)
1548,-73.94215928934105,40.61245776811332,POINT (-73.94215928934105 40.61245776811332)
1549,-73.97747826014808,40.67204374761776,POINT (-73.97747826014808 40.67204374761776)
1550,-73.92111993852649,40.696673582896025,POINT (-73.92111993852649 40.696673582896025)
1551,-74.0151268439463,40.63421561233348,POINT (-74.0151268439463 40.63421561233348)
1552,-73.92086796122483,40.62422911753804,POINT (-73.92086796122483 40.62422911753804)
1553,-73.98689430286015,40.62288576505906,POINT (-73.98689430286015 40.62288576505906)
1554,-74.01821324117695,40.65077919497232,POINT (-74.01821324117695 40.65077919497232)
1555,-73.88218001186397,40.65652374234305,POINT (-73.88218001186397 40.65652374234305)
1556,-73.97833709193897,40.66327785271474,POINT (-73.97833709193897 40.66327785271474)
1557,-73.88135185652283,40.673249739859536,POINT (-73.88135185652283 40.673249739859536)
1558,-73.94675827978647,40.64285546451706,POINT (-73.94675827978647 40.64285546451706)
1560,-73.97985512385561,40.66481329968429,POINT (-73.97985512385561 40.66481329968429)
1561,-73.91547493634677,40.6497514830868,POINT (-73.91547493634677 40.6497514830868)
1562,-73.9916305732487,40.6753286331005,POINT (-73.9916305732487 40.6753286331005)
1563,-73.97628739812288,40.61065473006602,POINT (-73.97628739812288 40.61065473006602)
1564,-73.88493184284326,40.63998043615611,POINT (-73.88493184284326 40.63998043615611)
1565,-73.9638275188395,40.68436417334661,POINT (-73.9638275188395 40.68436417334661)
1566,-73.88234960045335,40.68069980082206,POINT (-73.88234960045335 40.68069980082206)
1567,-73.97775394337658,40.66478692858696,POINT (-73.97775394337658 40.66478692858696)
1568,-73.93873652649704,40.65847943578795,POINT (-73.93873652649704 40.65847943578795)
1569,-73.9670712527293,40.69784354661851,POINT (-73.9670712527293 40.69784354661851)
1571,-74.02163652184605,40.61948798994902,POINT (-74.02163652184605 40.61948798994902)
1572,-73.99306738684034,40.62066235141688,POINT (-73.99306738684034 40.62066235141688)
1573,-73.99697502095128,40.64797260840977,POINT (-73.99697502095128 40.64797260840977)
1574,-73.89049845774012,40.67732449741856,POINT (-73.89049845774012 40.67732449741856)
1575,-73.95729674578205,40.66383295851013,POINT (-73.95729674578205 40.66383295851013)
1576,-73.92547752552184,40.62427807838375,POINT (-73.92547752552184 40.62427807838375)
1577,-73.97468535121202,40.65231158263631,POINT (-73.97468535121202 40.65231158263631)
1578,-73.95369764324111,40.71834430760318,POINT (-73.95369764324111 40.71834430760318)
1579,-73.89777271314449,40.666918122686845,POINT (-73.89777271314449 40.666918122686845)
1580,-73.94951107189151,40.60975438212603,POINT (-73.94951107189151 40.60975438212603)
1581,-73.99526510154014,40.60942411291898,POINT (-73.99526510154014 40.60942411291898)
1582,-73.91904401426869,40.69565433223604,POINT (-73.91904401426869 40.69565433223604)
1583,-73.95465233629483,40.63777865672167,POINT (-73.95465233629483 40.63777865672167)
1584,-73.93988896440715,40.644340683273256,POINT (-73.93988896440715 40.644340683273256)
1585,-73.97128901400221,40.63762337153286,POINT (-73.97128901400221 40.63762337153286)
1586,-73.9752461294854,40.673002706527946,POINT (-73.9752461294854 40.673002706527946)
1587,-73.91236806384687,40.625796776299545,POINT (-73.91236806384687 40.625796776299545)
1588,-73.99645072328208,40.5917817194582,POINT (-73.99645072328208 40.5917817194582)
1589,-73.95033853445179,40.72548490313719,POINT (-73.95033853445179 40.72548490313719)
1590,-73.92178382989657,40.6692308494885,POINT (-73.92178382989657 40.6692308494885)
1591,-73.99985120076845,40.5943879675693,POINT (-73.99985120076845 40.5943879675693)
1592,-73.96507131024069,40.6316514290594,POINT (-73.96507131024069 40.6316514290594)
1593,-73.92618868725555,40.65696706542428,POINT (-73.92618868725555 40.65696706542428)
1594,-73.86227796685648,40.67700379416917,POINT (-73.86227796685648 40.67700379416917)
1595,-73.92909604904598,40.65313979994922,POINT (-73.92909604904598 40.65313979994922)
1596,-74.03389794920002,40.61739215999367,POINT (-74.03389794920002 40.61739215999367)
1597,-73.98912297044761,40.64473903555684,POINT (-73.98912297044761 40.64473903555684)
1598,-73.93403604362554,40.6455566760964,POINT (-73.93403604362554 40.6455566760964)
1599,-73.98032988642093,40.67529321707921,POINT (-73.98032988642093 40.67529321707921)
1600,-73.91570534412946,40.6234711544368,POINT (-73.91570534412946 40.6234711544368)
1601,-73.98076752682513,40.58747768275334,POINT (-73.98076752682513 40.58747768275334)
1602,-73.97935341844466,40.5942422632104,POINT (-73.97935341844466 40.5942422632104)
1603,-73.9425158607149,40.73413625623566,POINT (-73.9425158607149 40.73413625623566)
1604,-73.8926474884584,40.63407773036949,POINT (-73.8926474884584 40.63407773036949)
1606,-73.98911427240716,40.57556764458948,POINT (-73.98911427240716 40.57556764458948)
1607,-73.95537472614876,40.60373658511007,POINT (-73.95537472614876 40.60373658511007)
1608,-74.0348274610259,40.64303558939584,POINT (-74.0348274610259 40.64303558939584)
1609,-73.893090147816,40.63916745432783,POINT (-73.893090147816 40.63916745432783)
1610,-73.96742615633576,40.63083208118777,POINT (-73.96742615633576 40.63083208118777)
1611,-74.01023720671583,40.67875159702628,POINT (-74.01023720671583 40.67875159702628)
1614,-73.94880455394389,40.65883589248042,POINT (-73.94880455394389 40.65883589248042)
1615,-73.87167118130492,40.6510838809032,POINT (-73.87167118130492 40.6510838809032)
1616,-73.89432122032322,40.65548353168472,POINT (-73.89432122032322 40.65548353168472)
1617,-74.0082905575197,40.60601065398368,POINT (-74.0082905575197 40.60601065398368)
1618,-74.01588013989459,40.6193931378523,POINT (-74.01588013989459 40.6193931378523)
1619,-73.96722223406567,40.6894210970207,POINT (-73.96722223406567 40.6894210970207)
1620,-73.94499971569347,40.64740528291116,POINT (-73.94499971569347 40.64740528291116)
1621,-73.9754544016881,40.61475854701774,POINT (-73.9754544016881 40.61475854701774)
1622,-73.98798958803579,40.68241967719097,POINT (-73.98798958803579 40.68241967719097)
1623,-73.89013424848986,40.592609954629125,POINT (-73.89013424848986 40.592609954629125)
1624,-73.96921445445953,40.70759538237193,POINT (-73.96921445445953 40.70759538237193)
1625,-73.97763765976734,40.62991434751032,POINT (-73.97763765976734 40.62991434751032)
1626,-73.9312570731803,40.64248052711508,POINT (-73.9312570731803 40.64248052711508)
1627,-73.97948006745747,40.59036626993813,POINT (-73.97948006745747 40.59036626993813)
1628,-73.97561568676245,40.67531777398956,POINT (-73.97561568676245 40.67531777398956)
1629,-73.89269291556076,40.657391550918895,POINT (-73.89269291556076 40.657391550918895)
1630,-73.96315093520528,40.59818269916141,POINT (-73.96315093520528 40.59818269916141)
1632,-73.9922622381727,40.61789181178127,POINT (-73.9922622381727 40.61789181178127)
1634,-73.87308428719695,40.6827066117153,POINT (-73.87308428719695 40.6827066117153)
1635,-73.91406759039322,40.6957656947502,POINT (-73.91406759039322 40.6957656947502)
1637,-73.98359213065909,40.703307451553634,POINT (-73.98359213065909 40.703307451553634)
1638,-73.86594986182533,40.62714969770973,POINT (-73.86594986182533 40.62714969770973)
1640,-73.89284693106876,40.68232659110733,POINT (-73.89284693106876 40.68232659110733)
1641,-73.97007506950554,40.59585637083858,POINT (-73.97007506950554 40.59585637083858)
1642,-73.96312400087021,40.70872514154249,POINT (-73.96312400087021 40.70872514154249)
1643,-73.95361718564111,40.59978067318205,POINT (-73.95361718564111 40.59978067318205)
1644,-73.91598515573378,40.643221733314896,POINT (-73.91598515573378 40.643221733314896)
1645,-73.9677271346019,40.643385573698616,POINT (-73.9677271346019 40.643385573698616)
1646,-73.87471877757118,40.6601436888898,POINT (-73.87471877757118 40.6601436888898)
1647,-74.02470070128223,40.620339137834826,POINT (-74.02470070128223 40.620339137834826)
1648,-73.96712621338294,40.6355605036176,POINT (-73.96712621338294 40.6355605036176)
1649,-73.87587177039633,40.61727812725029,POINT (-73.87587177039633 40.61727812725029)
1650,-74.02023951149933,40.645087120725,POINT (-74.02023951149933 40.645087120725)
1651,-73.95759442562564,40.62501672608457,POINT (-73.95759442562564 40.62501672608457)
1652,-73.95789349810737,40.73113556195992,POINT (-73.95789349810737 40.73113556195992)
1653,-73.88480663255638,40.58631252744705,POINT (-73.88480663255638 40.58631252744705)
1654,-73.91270347234844,40.6601727700919,POINT (-73.91270347234844 40.6601727700919)
1655,-73.91389329707343,40.6519124222077,POINT (-73.91389329707343 40.6519124222077)
1656,-73.89536028311592,40.64994283503196,POINT (-73.89536028311592 40.64994283503196)
1658,-73.86775689909763,40.621335530426855,POINT (-73.86775689909763 40.621335530426855)
1659,-73.94393365650032,40.662990498807694,POINT (-73.94393365650032 40.662990498807694)
1660,-74.02274810095676,40.6208341461829,POINT (-74.02274810095676 40.6208341461829)
1661,-73.9623332848128,40.71066470715419,POINT (-73.9623332848128 40.71066470715419)
1662,-73.89329621054401,40.65642640422251,POINT (-73.89329621054401 40.65642640422251)
1663,-73.90266422333744,40.67411254120515,POINT (-73.90266422333744 40.67411254120515)
